,Country Name,Country Code,Indicator Name,Year,Percentage
1922,Cote d'Ivoire,CIV,% of rural population using drinking water services,2013,55.9
1923,Cote d'Ivoire,CIV,% of urban population using drinking water services,2013,87.3
1924,Djibouti,DJI,% of total population using drinking water services,2013,75.7
1925,Djibouti,DJI,% of rural population using drinking water services,2013,49.5
1926,Djibouti,DJI,% of urban population using drinking water services,2013,83.4
1927,"Egypt, Arab Rep.",EGY,% of total population using drinking water services,2013,98.9
1928,"Egypt, Arab Rep.",EGY,% of rural population using drinking water services,2013,98.5
1929,"Egypt, Arab Rep.",EGY,% of urban population using drinking water services,2013,99.5
1930,Eswatini,SWZ,% of total population using drinking water services,2013,64.9
1931,Eswatini,SWZ,% of rural population using drinking water services,2013,56.3
1932,Eswatini,SWZ,% of urban population using drinking water services,2013,93.9
1933,Ethiopia,ETH,% of total population using drinking water services,2013,39.0
1934,Ethiopia,ETH,% of rural population using drinking water services,2013,29.3
1935,Ethiopia,ETH,% of urban population using drinking water services,2013,81.1
1936,Gabon,GAB,% of total population using drinking water services,2013,83.4
1937,Gabon,GAB,% of rural population using drinking water services,2013,43.1
1938,Gabon,GAB,% of urban population using drinking water services,2013,89.3
1939,"Gambia, The",GMB,% of total population using drinking water services,2013,78.5
1940,"Gambia, The",GMB,% of rural population using drinking water services,2013,67.9
1941,"Gambia, The",GMB,% of urban population using drinking water services,2013,86.3
1942,Ghana,GHA,% of total population using drinking water services,2013,77.9
1943,Ghana,GHA,% of rural population using drinking water services,2013,65.3
1944,Ghana,GHA,% of urban population using drinking water services,2013,89.2
1945,Guinea,GIN,% of total population using drinking water services,2013,63.4
1946,Guinea,GIN,% of rural population using drinking water services,2013,52.2
1947,Guinea,GIN,% of urban population using drinking water services,2013,84.5
1948,Guinea-Bissau,GNB,% of total population using drinking water services,2013,58.6
1949,Guinea-Bissau,GNB,% of rural population using drinking water services,2013,47.8
1950,Guinea-Bissau,GNB,% of urban population using drinking water services,2013,73.8
1951,Kenya,KEN,% of total population using drinking water services,2013,56.8
1952,Kenya,KEN,% of rural population using drinking water services,2013,46.9
1953,Kenya,KEN,% of urban population using drinking water services,2013,86.9
1954,Lesotho,LSO,% of total population using drinking water services,2013,69.9
1955,Lesotho,LSO,% of rural population using drinking water services,2013,63.3
1956,Lesotho,LSO,% of urban population using drinking water services,2013,88.7
1957,Liberia,LBR,% of total population using drinking water services,2013,71.4
1958,Liberia,LBR,% of rural population using drinking water services,2013,60.0
1959,Liberia,LBR,% of urban population using drinking water services,2013,83.3
1960,Libya,LBY,% of total population using drinking water services,2013,95.5
1961,Madagascar,MDG,% of total population using drinking water services,2013,47.1
1962,Madagascar,MDG,% of rural population using drinking water services,2013,31.9
1963,Madagascar,MDG,% of urban population using drinking water services,2013,76.9
1964,Malawi,MWI,% of total population using drinking water services,2013,64.6
1965,Malawi,MWI,% of rural population using drinking water services,2013,60.5
1966,Malawi,MWI,% of urban population using drinking water services,2013,86.1
1967,Mali,MLI,% of total population using drinking water services,2013,71.1
1968,Mali,MLI,% of rural population using drinking water services,2013,60.0
1969,Mali,MLI,% of urban population using drinking water services,2013,88.9
1970,Mauritania,MRT,% of total population using drinking water services,2013,63.3
1971,Mauritania,MRT,% of rural population using drinking water services,2013,43.5
1972,Mauritania,MRT,% of urban population using drinking water services,2013,83.6
1973,Mauritius,MUS,% of total population using drinking water services,2013,99.9
1974,Mauritius,MUS,% of rural population using drinking water services,2013,99.8
1975,Mauritius,MUS,% of urban population using drinking water services,2013,99.9
1976,Morocco,MAR,% of total population using drinking water services,2013,81.0
1977,Morocco,MAR,% of rural population using drinking water services,2013,59.1
1978,Morocco,MAR,% of urban population using drinking water services,2013,95.8
1979,Mozambique,MOZ,% of total population using drinking water services,2013,46.5
1980,Mozambique,MOZ,% of rural population using drinking water services,2013,31.2
1981,Mozambique,MOZ,% of urban population using drinking water services,2013,77.1
1982,Namibia,NAM,% of total population using drinking water services,2013,81.7
1983,Namibia,NAM,% of rural population using drinking water services,2013,69.6
1984,Namibia,NAM,% of urban population using drinking water services,2013,96.7
1985,Niger,NER,% of total population using drinking water services,2013,44.7
1986,Niger,NER,% of rural population using drinking water services,2013,36.3
1987,Niger,NER,% of urban population using drinking water services,2013,88.2
1988,Nigeria,NGA,% of total population using drinking water services,2013,65.3
1989,Nigeria,NGA,% of rural population using drinking water services,2013,50.3
1990,Nigeria,NGA,% of urban population using drinking water services,2013,82.8
1991,Rwanda,RWA,% of total population using drinking water services,2013,55.5
1992,Rwanda,RWA,% of rural population using drinking water services,2013,50.7
1993,Rwanda,RWA,% of urban population using drinking water services,2013,79.1
1994,Sao Tome and Principe,STP,% of total population using drinking water services,2013,76.1
1995,Sao Tome and Principe,STP,% of rural population using drinking water services,2013,70.0
1996,Sao Tome and Principe,STP,% of urban population using drinking water services,2013,78.9
1997,Senegal,SEN,% of total population using drinking water services,2013,76.1
1998,Senegal,SEN,% of rural population using drinking water services,2013,62.3
1999,Senegal,SEN,% of urban population using drinking water services,2013,92.8
2000,Sierra Leone,SLE,% of total population using drinking water services,2013,55.5
2001,Sierra Leone,SLE,% of rural population using drinking water services,2013,42.7
2002,Sierra Leone,SLE,% of urban population using drinking water services,2013,74.6
2003,Somalia,SOM,% of total population using drinking water services,2013,45.6
2004,Somalia,SOM,% of rural population using drinking water services,2013,26.1
2005,Somalia,SOM,% of urban population using drinking water services,2013,72.3
2006,South Africa,ZAF,% of total population using drinking water services,2013,91.0
2007,South Africa,ZAF,% of rural population using drinking water services,2013,77.3
2008,South Africa,ZAF,% of urban population using drinking water services,2013,98.8
2009,Sudan,SDN,% of total population using drinking water services,2013,56.1
2010,Sudan,SDN,% of rural population using drinking water services,2013,48.7
2011,Sudan,SDN,% of urban population using drinking water services,2013,70.8
2012,Tanzania,TZA,% of total population using drinking water services,2013,49.3
2013,Tanzania,TZA,% of rural population using drinking water services,2013,35.7
2014,Tanzania,TZA,% of urban population using drinking water services,2013,80.8
2015,Togo,TGO,% of total population using drinking water services,2013,61.2
2016,Togo,TGO,% of rural population using drinking water services,2013,44.8
2017,Togo,TGO,% of urban population using drinking water services,2013,86.9
2018,Tunisia,TUN,% of total population using drinking water services,2013,93.6
2019,Tunisia,TUN,% of rural population using drinking water services,2013,82.4
2020,Tunisia,TUN,% of urban population using drinking water services,2013,99.1
2021,Uganda,UGA,% of total population using drinking water services,2013,44.7
2022,Uganda,UGA,% of rural population using drinking water services,2013,36.5
2023,Uganda,UGA,% of urban population using drinking water services,2013,75.7
2024,Zambia,ZMB,% of total population using drinking water services,2013,59.7
2025,Zambia,ZMB,% of rural population using drinking water services,2013,41.8
2026,Zambia,ZMB,% of urban population using drinking water services,2013,85.6
2027,Zimbabwe,ZWE,% of total population using drinking water services,2013,66.0
2028,Zimbabwe,ZWE,% of rural population using drinking water services,2013,52.5
2029,Zimbabwe,ZWE,% of urban population using drinking water services,2013,93.8
2030,Algeria,DZA,% of total population using drinking water services,2014,93.2
2031,Algeria,DZA,% of rural population using drinking water services,2014,88.0
2032,Algeria,DZA,% of urban population using drinking water services,2014,95.4
2033,Angola,AGO,% of total population using drinking water services,2014,53.5
2034,Angola,AGO,% of rural population using drinking water services,2014,26.3
2035,Angola,AGO,% of urban population using drinking water services,2014,69.7
2036,Benin,BEN,% of total population using drinking water services,2014,64.6
2037,Benin,BEN,% of rural population using drinking water services,2014,56.5
