Country Name,Country Code,Indicator Name,Year,Percentage
Mali,MLI,% of rural population using drinking water services,2014,61.68893512
Mali,MLI,% of urban population using drinking water services,2014,89.9103763
Mauritania,MRT,% of total population using drinking water services,2014,65.11945621
Mauritania,MRT,% of rural population using drinking water services,2014,45.11029726
Mauritania,MRT,% of urban population using drinking water services,2014,84.96679732
Mauritius,MUS,% of total population using drinking water services,2014,99.86658686
Mauritius,MUS,% of rural population using drinking water services,2014,99.82768234
Mauritius,MUS,% of urban population using drinking water services,2014,99.92231522
Morocco,MAR,% of total population using drinking water services,2014,82.37439241
Morocco,MAR,% of rural population using drinking water services,2014,61.61767928
Morocco,MAR,% of urban population using drinking water services,2014,96.06522631
Mozambique,MOZ,% of total population using drinking water services,2014,48.82531943
Mozambique,MOZ,% of rural population using drinking water services,2014,33.55137679
Mozambique,MOZ,% of urban population using drinking water services,2014,78.63652016
Namibia,NAM,% of total population using drinking water services,2014,82.13657733
Namibia,NAM,% of rural population using drinking water services,2014,69.8665588
Namibia,NAM,% of urban population using drinking water services,2014,96.64179287
Niger,NER,% of total population using drinking water services,2014,45.12092359
Niger,NER,% of rural population using drinking water services,2014,36.84952222
Niger,NER,% of urban population using drinking water services,2014,87.84774349
Nigeria,NGA,% of total population using drinking water services,2014,67.02050605
Nigeria,NGA,% of rural population using drinking water services,2014,51.88608743
Nigeria,NGA,% of urban population using drinking water services,2014,84.09931409
Rwanda,RWA,% of total population using drinking water services,2014,56.32737024
Rwanda,RWA,% of rural population using drinking water services,2014,51.54091794
Rwanda,RWA,% of urban population using drinking water services,2014,79.75128755
Sao Tome and Principe,STP,% of total population using drinking water services,2014,76.6172719
Sao Tome and Principe,STP,% of rural population using drinking water services,2014,70.65681533
Sao Tome and Principe,STP,% of urban population using drinking water services,2014,79.26857378
Senegal,SEN,% of total population using drinking water services,2014,77.3330898
Senegal,SEN,% of rural population using drinking water services,2014,64.12495872
Senegal,SEN,% of urban population using drinking water services,2014,93.19470717
Sierra Leone,SLE,% of total population using drinking water services,2014,56.65253629
Sierra Leone,SLE,% of rural population using drinking water services,2014,44.0961349
Sierra Leone,SLE,% of urban population using drinking water services,2014,75.1517372
Somalia,SOM,% of total population using drinking water services,2014,47.14312859
Somalia,SOM,% of rural population using drinking water services,2014,27.65865856
Somalia,SOM,% of urban population using drinking water services,2014,73.31218922
South Africa,ZAF,% of total population using drinking water services,2014,91.44727967
South Africa,ZAF,% of rural population using drinking water services,2014,78.17459
South Africa,ZAF,% of urban population using drinking water services,2014,98.81256318
Sudan,SDN,% of total population using drinking water services,2014,57.52663359
Sudan,SDN,% of rural population using drinking water services,2014,50.21584838
Sudan,SDN,% of urban population using drinking water services,2014,71.9166558
Tanzania,TZA,% of total population using drinking water services,2014,51.13105973
Tanzania,TZA,% of rural population using drinking water services,2014,37.25934461
Tanzania,TZA,% of urban population using drinking water services,2014,82.14581524
Togo,TGO,% of total population using drinking water services,2014,62.44262635
Togo,TGO,% of rural population using drinking water services,2014,46.02087534
Togo,TGO,% of urban population using drinking water services,2014,87.51194508
Tunisia,TUN,% of total population using drinking water services,2014,94.24353435
Tunisia,TUN,% of rural population using drinking water services,2014,83.96781628
Tunisia,TUN,% of urban population using drinking water services,2014,99.13000097
Uganda,UGA,% of total population using drinking water services,2014,46.27957204
Uganda,UGA,% of rural population using drinking water services,2014,38.11008668
Uganda,UGA,% of urban population using drinking water services,2014,76.10062318
Zambia,ZMB,% of total population using drinking water services,2014,60.5033361
Zambia,ZMB,% of rural population using drinking water services,2014,42.68725913
Zambia,ZMB,% of urban population using drinking water services,2014,85.73998099
Zimbabwe,ZWE,% of total population using drinking water services,2014,65.45410818
Zimbabwe,ZWE,% of rural population using drinking water services,2014,51.85019762
Zimbabwe,ZWE,% of urban population using drinking water services,2014,93.70322898
Algeria,DZA,% of total population using drinking water services,2015,93.40956153
Algeria,DZA,% of rural population using drinking water services,2015,88.35270686
Algeria,DZA,% of urban population using drinking water services,2015,95.4903147
Angola,AGO,% of total population using drinking water services,2015,54.31692835
Angola,AGO,% of rural population using drinking water services,2015,26.7143694
Angola,AGO,% of urban population using drinking water services,2015,70.21996512
Benin,BEN,% of total population using drinking water services,2015,64.7868223
Benin,BEN,% of rural population using drinking water services,2015,56.78435247
Benin,BEN,% of urban population using drinking water services,2015,74.29714256
Botswana,BWA,% of total population using drinking water services,2015,88.44628953
Botswana,BWA,% of rural population using drinking water services,2015,71.89253383
Botswana,BWA,% of urban population using drinking water services,2015,96.54260258
Burkina Faso,BFA,% of total population using drinking water services,2015,50.13713109
Burkina Faso,BFA,% of rural population using drinking water services,2015,38.8551637
Burkina Faso,BFA,% of urban population using drinking water services,2015,79.83579216
Burundi,BDI,% of total population using drinking water services,2015,59.58146925
Burundi,BDI,% of rural population using drinking water services,2015,55.55826691
Burundi,BDI,% of urban population using drinking water services,2015,88.86843759
Cabo Verde,CPV,% of total population using drinking water services,2015,85.44334237
Cabo Verde,CPV,% of rural population using drinking water services,2015,72.83231411
Cabo Verde,CPV,% of urban population using drinking water services,2015,92.44511451
Cameroon,CMR,% of total population using drinking water services,2015,63.97399012
Cameroon,CMR,% of rural population using drinking water services,2015,42.00566921
Cameroon,CMR,% of urban population using drinking water services,2015,82.25690791
Central African Republic,CAF,% of total population using drinking water services,2015,42.31134542
Central African Republic,CAF,% of rural population using drinking water services,2015,31.89140779
